,u,i,ts,label,idx
42327,155,1202,19770784.0,0.0,42328
42328,144,1476,19770861.0,0.0,42329
42329,144,1499,19770964.0,0.0,42330
42330,155,1127,19771068.0,0.0,42331
42331,94,1483,19772030.0,0.0,42332
42332,128,1358,19772034.0,0.0,42333
42333,34,1457,19772505.0,0.0,42334
42334,155,1097,19773013.0,0.0,42335
42335,31,1667,19773665.0,0.0,42336
42336,144,1490,19773986.0,0.0,42337
42337,9,1148,19774845.0,0.0,42338
42338,9,1226,19775123.0,0.0,42339
42339,94,1443,19775580.0,0.0,42340
42340,94,1251,19776120.0,0.0,42341
42341,8,1489,19776310.0,0.0,42342
42342,8,1648,19776551.0,0.0,42343
42343,128,1387,19776729.0,0.0,42344
42344,8,1073,19776777.0,0.0,42345
42345,8,1645,19776995.0,0.0,42346
42346,8,1649,19777179.0,0.0,42347
42347,8,1622,19777367.0,0.0,42348
42348,8,1650,19777604.0,0.0,42349
42349,94,1483,19777774.0,0.0,42350
42350,8,1651,19778326.0,0.0,42351
42351,8,1550,19778561.0,0.0,42352
42352,19,1514,19778646.0,0.0,42353
42353,8,1550,19778902.0,0.0,42354
42354,8,1651,19779669.0,0.0,42355
42355,33,1000,19779826.0,0.0,42356
42356,11,1112,19780137.0,0.0,42357
42357,19,1696,19780214.0,0.0,42358
42358,94,1443,19780277.0,0.0,42359
42359,19,1676,19780426.0,0.0,42360
42360,147,1156,19780454.0,0.0,42361
42361,94,1251,19780818.0,0.0,42362
42362,33,1003,19780858.0,0.0,42363
42363,19,1693,19781505.0,0.0,42364
42364,19,1694,19781880.0,0.0,42365
42365,94,1212,19781899.0,0.0,42366
42366,94,1170,19782600.0,0.0,42367
42367,95,1180,19782909.0,0.0,42368
42368,147,1026,19782920.0,0.0,42369
42369,147,1345,19783160.0,0.0,42370
42370,94,1193,19783462.0,0.0,42371
42371,94,1701,19784213.0,0.0,42372
42372,147,1176,19784295.0,0.0,42373
42373,94,1701,19784393.0,0.0,42374
42374,147,1457,19784785.0,0.0,42375
42375,147,1047,19785025.0,0.0,42376
42376,62,1702,19785111.0,0.0,42377
42377,94,1701,19785595.0,0.0,42378
42378,23,1205,19785861.0,0.0,42379
42379,94,1251,19785865.0,0.0,42380
42380,94,1412,19786156.0,0.0,42381
42381,94,1527,19786756.0,0.0,42382
42382,94,1251,19787597.0,0.0,42383
42383,94,1701,19788098.0,0.0,42384
42384,95,1323,19788675.0,0.0,42385
42385,94,1251,19788708.0,0.0,42386
42386,95,1559,19788887.0,0.0,42387
42387,94,1701,19788959.0,0.0,42388
42388,23,1644,19789241.0,0.0,42389
42389,95,1594,19789422.0,0.0,42390
42390,23,1643,19789442.0,0.0,42391
42391,94,1251,19789560.0,0.0,42392
42392,23,1638,19789712.0,0.0,42393
42393,23,1640,19789993.0,0.0,42394
42394,23,1642,19790224.0,0.0,42395
42395,23,1641,19790434.0,0.0,42396
42396,23,1665,19790714.0,0.0,42397
42397,23,1666,19791045.0,0.0,42398
42398,113,1582,19791199.0,0.0,42399
42399,23,1663,19791275.0,0.0,42400
42400,67,1651,19791341.0,0.0,42401
42401,23,1668,19791476.0,0.0,42402
42402,23,1664,19791686.0,0.0,42403
42403,67,1676,19791936.0,0.0,42404
42404,91,1491,19792004.0,0.0,42405
42405,153,1532,19795006.0,0.0,42406
42406,95,1272,19795495.0,0.0,42407
42407,95,1387,19795814.0,0.0,42408
42408,95,1386,19796062.0,0.0,42409
42409,95,1138,19796198.0,0.0,42410
42410,95,1332,19796471.0,0.0,42411
42411,136,1535,19796911.0,0.0,42412
42412,136,1544,19797343.0,0.0,42413
42413,95,1059,19797360.0,0.0,42414
42414,3,1656,19797416.0,0.0,42415
42415,136,1377,19797743.0,0.0,42416
42416,136,1328,19798074.0,0.0,42417
42417,95,1536,19798140.0,0.0,42418
42418,95,1619,19798222.0,0.0,42419
42419,94,1701,19798436.0,0.0,42420
42420,95,1106,19798513.0,0.0,42421
42421,136,1373,19798515.0,0.0,42422
42422,94,1251,19798918.0,0.0,42423
42423,136,1470,19799066.0,0.0,42424
42424,136,1583,19799247.0,0.0,42425
42425,31,1183,19799868.0,0.0,42426
42426,94,1251,19800244.0,0.0,42427
42427,94,1701,19800495.0,0.0,42428
42428,31,1131,19800688.0,0.0,42429
42429,94,1701,19801368.0,0.0,42430
42430,154,1144,19801756.0,0.0,42431
42431,154,1278,19802018.0,0.0,42432
42432,94,1701,19802061.0,0.0,42433
42433,154,1278,19802279.0,0.0,42434
42434,154,1004,19803004.0,0.0,42435
42435,94,1701,19803165.0,0.0,42436
42436,31,1291,19803558.0,0.0,42437
42437,94,1527,19804209.0,0.0,42438
42438,144,1278,19804220.0,0.0,42439
42439,136,1318,19805137.0,0.0,42440
42440,144,1259,19805174.0,0.0,42441
42441,136,1292,19805527.0,0.0,42442
42442,94,1443,19805536.0,0.0,42443
42443,136,1492,19805839.0,0.0,42444
42444,154,1144,19805912.0,0.0,42445
42445,136,1577,19806089.0,0.0,42446
42446,94,1251,19806400.0,0.0,42447
42447,94,1701,19806932.0,0.0,42448
42448,94,1701,19807323.0,0.0,42449
42449,94,1156,19807524.0,0.0,42450
42450,154,1004,19807935.0,0.0,42451
42451,94,1701,19807986.0,0.0,42452
42452,94,1701,19808457.0,0.0,42453
42453,144,1308,19809368.0,0.0,42454
42454,62,1703,19809462.0,0.0,42455
42455,94,1251,19809531.0,0.0,42456
42456,94,1701,19809792.0,0.0,42457
42457,94,1251,19810748.0,0.0,42458
42458,154,1004,19811343.0,0.0,42459
42459,74,1533,19811721.0,0.0,42460
42460,94,1251,19811758.0,0.0,42461
42461,74,1372,19812063.0,0.0,42462
42462,94,1450,19812370.0,0.0,42463
42463,74,1584,19812385.0,0.0,42464
42464,94,1251,19812681.0,0.0,42465
42465,94,1701,19812932.0,0.0,42466
42466,74,1241,19813216.0,0.0,42467
42467,154,1278,19813504.0,0.0,42468
42468,74,1242,19813629.0,0.0,42469
42469,94,1701,19814328.0,0.0,42470
42470,94,1251,19814810.0,0.0,42471
42471,154,1144,19815924.0,0.0,42472
42472,27,1681,19815941.0,0.0,42473
42473,151,1595,19815952.0,0.0,42474
42474,94,1251,19816125.0,0.0,42475
42475,94,1701,19816386.0,0.0,42476
42476,154,1278,19816627.0,0.0,42477
42477,94,1701,19817260.0,0.0,42478
42478,74,1533,19817358.0,0.0,42479
42479,34,1144,19817558.0,0.0,42480
42480,74,1372,19817700.0,0.0,42481
42481,34,1004,19817782.0,0.0,42482
42482,94,1701,19817943.0,0.0,42483
42483,74,1584,19818022.0,0.0,42484
42484,154,1144,19818085.0,0.0,42485
42485,34,1278,19818241.0,0.0,42486
42486,154,1004,19818568.0,0.0,42487
42487,74,1241,19818853.0,0.0,42488
42488,94,1701,19819058.0,0.0,42489
42489,69,1392,19819136.0,0.0,42490
42490,74,1242,19819267.0,0.0,42491
42491,94,1527,19820092.0,0.0,42492
42492,155,1097,19820677.0,0.0,42493
42493,155,1212,19820941.0,0.0,42494
42494,155,1012,19821236.0,0.0,42495
42495,34,1457,19821384.0,0.0,42496
42496,94,1443,19821427.0,0.0,42497
42497,94,1251,19822292.0,0.0,42498
42498,94,1701,19822814.0,0.0,42499
42499,154,1278,19822898.0,0.0,42500
42500,74,1533,19822996.0,0.0,42501
42501,94,1701,19823215.0,0.0,42502
42502,74,1372,19823337.0,0.0,42503
42503,94,1156,19823416.0,0.0,42504
42504,154,1144,19823510.0,0.0,42505
42505,155,1136,19823557.0,0.0,42506
42506,74,1584,19823659.0,0.0,42507
42507,9,1454,19823702.0,0.0,42508
42508,155,1031,19823840.0,0.0,42509
42509,94,1701,19823877.0,0.0,42510
42510,94,1701,19824339.0,0.0,42511
42511,74,1241,19824490.0,0.0,42512
42512,154,1004,19824757.0,0.0,42513
42513,107,1117,19824842.0,0.0,42514
42514,74,1242,19824903.0,0.0,42515
42515,94,1251,19825423.0,0.0,42516
42516,8,1600,19825442.0,0.0,42517
42517,94,1701,19825674.0,0.0,42518
42518,8,1700,19825705.0,0.0,42519
42519,154,1278,19826294.0,0.0,42520
42520,154,1144,19826545.0,0.0,42521
42521,94,1251,19826627.0,0.0,42522
42522,60,1267,19826773.0,0.0,42523
42523,155,1107,19827254.0,0.0,42524
42524,11,1072,19827623.0,0.0,42525
42525,94,1251,19827641.0,0.0,42526
42526,158,1330,19828161.0,0.0,42527
42527,158,1027,19828204.0,0.0,42528
42528,94,1450,19828264.0,0.0,42529
42529,23,1664,19828483.0,0.0,42530
42530,94,1251,19828564.0,0.0,42531
42531,74,1533,19828632.0,0.0,42532
42532,94,1701,19828825.0,0.0,42533
42533,151,1653,19828971.0,0.0,42534
42534,74,1372,19828974.0,0.0,42535
42535,152,1175,19828994.0,0.0,42536
42536,151,1670,19829171.0,0.0,42537
42537,74,1584,19829296.0,0.0,42538
42538,151,1597,19829602.0,0.0,42539
42539,154,1004,19829780.0,0.0,42540
42540,151,1628,19829832.0,0.0,42541
42541,151,1667,19830082.0,0.0,42542
42542,74,1241,19830127.0,0.0,42543
42543,94,1701,19830211.0,0.0,42544
42544,151,1611,19830353.0,0.0,42545
42545,74,1242,19830540.0,0.0,42546
42546,151,1671,19830643.0,0.0,42547
42547,94,1251,19830693.0,0.0,42548
42548,151,1633,19830963.0,0.0,42549
42549,151,1256,19831213.0,0.0,42550
42550,11,1367,19831516.0,0.0,42551
42551,94,1251,19832018.0,0.0,42552
42552,94,1701,19832269.0,0.0,42553
42553,22,1659,19832745.0,0.0,42554
42554,94,1701,19833143.0,0.0,42555
42555,154,1004,19833587.0,0.0,42556
42556,94,1701,19833826.0,0.0,42557
42557,151,1109,19834239.0,0.0,42558
42558,74,1533,19834269.0,0.0,42559
42559,74,1372,19834610.0,0.0,42560
42560,74,1584,19834933.0,0.0,42561
42561,94,1701,19834941.0,0.0,42562
42562,23,1577,19835038.0,0.0,42563
42563,93,1496,19835228.0,0.0,42564
42564,23,1594,19835483.0,0.0,42565
42565,155,1115,19835737.0,0.0,42566
42566,154,1004,19835746.0,0.0,42567
42567,74,1241,19835763.0,0.0,42568
42568,94,1527,19835975.0,0.0,42569
42569,74,1242,19836177.0,0.0,42570
42570,94,1443,19837311.0,0.0,42571
42571,22,1659,19837381.0,0.0,42572
42572,93,1176,19837411.0,0.0,42573
42573,155,1115,19837586.0,0.0,42574
42574,94,1251,19838177.0,0.0,42575
42575,94,1701,19838699.0,0.0,42576
42576,94,1701,19839100.0,0.0,42577
42577,155,1110,19839298.0,0.0,42578
42578,94,1156,19839301.0,0.0,42579
42579,94,1701,19839763.0,0.0,42580
42580,155,1111,19839875.0,0.0,42581
42581,74,1533,19839906.0,0.0,42582
42582,94,1701,19840225.0,0.0,42583
42583,95,1008,19840240.0,0.0,42584
42584,74,1372,19840247.0,0.0,42585
42585,74,1584,19840570.0,0.0,42586
42586,94,1251,19841309.0,0.0,42587
42587,16,1175,19841323.0,0.0,42588
42588,122,1439,19841515.0,0.0,42589
42589,94,1701,19841560.0,0.0,42590
42590,127,1691,19841667.0,0.0,42591
42591,122,1014,19841766.0,0.0,42592
42592,79,1526,19841798.0,0.0,42593
42593,150,1269,19842034.0,0.0,42594
42594,154,1293,19842508.0,0.0,42595
42595,94,1251,19842513.0,0.0,42596
42596,122,1440,19842649.0,0.0,42597
42597,129,1649,19843035.0,0.0,42598
42598,155,1545,19843222.0,0.0,42599
42599,94,1251,19843528.0,0.0,42600
42600,95,1392,19843678.0,0.0,42601
42601,43,1682,19844101.0,0.0,42602
42602,3,1489,19844120.0,0.0,42603
42603,94,1450,19844141.0,0.0,42604
42604,3,1550,19844370.0,0.0,42605
42605,94,1251,19844452.0,0.0,42606
42606,94,1701,19844703.0,0.0,42607
42607,3,1645,19844825.0,0.0,42608
42608,3,1649,19845009.0,0.0,42609
42609,95,1017,19845046.0,0.0,42610
42610,43,1680,19845079.0,0.0,42611
42611,139,1271,19845107.0,0.0,42612
42612,3,1622,19845139.0,0.0,42613
42613,3,1648,19845355.0,0.0,42614
42614,154,1054,19845771.0,0.0,42615
42615,155,1447,19845818.0,0.0,42616
42616,129,1251,19846012.0,0.0,42617
42617,94,1701,19846099.0,0.0,42618
42618,77,1059,19846210.0,0.0,42619
42619,95,1676,19846266.0,0.0,42620
42620,139,1175,19846338.0,0.0,42621
42621,155,1447,19846543.0,0.0,42622
42622,94,1251,19846580.0,0.0,42623
42623,129,1050,19847357.0,0.0,42624
42624,154,1599,19847456.0,0.0,42625
42625,129,1196,19847882.0,0.0,42626
42626,94,1251,19847907.0,0.0,42627
42627,3,1645,19848028.0,0.0,42628
42628,154,1157,19848040.0,0.0,42629
42629,95,1381,19848211.0,0.0,42630
42630,154,1317,19848320.0,0.0,42631
42631,95,1044,19848775.0,0.0,42632
42632,94,1251,19848775.0,0.0,42633
42633,154,1058,19848820.0,0.0,42634
42634,30,1206,19849115.0,0.0,42635
42635,146,1181,19849149.0,0.0,42636
42636,95,1031,19849193.0,0.0,42637
42637,30,1515,19849366.0,0.0,42638
42638,94,1701,19849377.0,0.0,42639
42639,94,1701,19849547.0,0.0,42640
42640,54,1078,19849647.0,0.0,42641
42641,95,1030,19850144.0,0.0,42642
42642,95,1472,19850363.0,0.0,42643
42643,94,1251,19850421.0,0.0,42644
42644,95,1609,19850572.0,0.0,42645
42645,94,1701,19850812.0,0.0,42646
42646,63,1061,19851093.0,0.0,42647
42647,154,998,19851191.0,0.0,42648
42648,94,1251,19851294.0,0.0,42649
42649,63,1247,19851514.0,0.0,42650
42650,95,1609,19851792.0,0.0,42651
42651,154,1181,19852012.0,0.0,42652
42652,95,1590,19852506.0,0.0,42653
42653,154,1317,19853043.0,0.0,42654
42654,154,1181,19853313.0,0.0,42655
42655,94,1701,19853692.0,0.0,42656
42656,8,1158,19853864.0,0.0,42657
42657,8,1517,19854081.0,0.0,42658
42658,94,1701,19854144.0,0.0,42659
42659,8,1162,19854630.0,0.0,42660
42660,94,1251,19854937.0,0.0,42661
42661,8,1344,19855305.0,0.0,42662
42662,152,1180,19855564.0,0.0,42663
42663,146,1181,19855944.0,0.0,42664
42664,152,1175,19856057.0,0.0,42665
42665,62,1621,19856322.0,0.0,42666
42666,118,1332,19856892.0,0.0,42667
42667,8,1109,19857050.0,0.0,42668
42668,94,1701,19857077.0,0.0,42669
42669,118,1358,19857104.0,0.0,42670
42670,152,1346,19857281.0,0.0,42671
42671,118,1157,19857330.0,0.0,42672
42672,159,1478,19857462.0,0.0,42673
42673,8,1670,19857483.0,0.0,42674
42674,118,1359,19857639.0,0.0,42675
42675,94,1701,19857689.0,0.0,42676
42676,8,1639,19857714.0,0.0,42677
42677,94,1450,19857910.0,0.0,42678
42678,118,1138,19857925.0,0.0,42679
42679,8,1597,19857986.0,0.0,42680
42680,118,1386,19858204.0,0.0,42681
42681,94,1701,19858391.0,0.0,42682
42682,8,1671,19858497.0,0.0,42683
42683,118,1387,19858535.0,0.0,42684
42684,3,1480,19858694.0,0.0,42685
42685,118,1272,19858779.0,0.0,42686
42686,8,1633,19858810.0,0.0,42687
42687,94,1251,19859134.0,0.0,42688
42688,146,1360,19859239.0,0.0,42689
42689,159,1150,19859298.0,0.0,42690
42690,9,1267,19859335.0,0.0,42691
42691,94,1251,19859476.0,0.0,42692
42692,127,1252,19859659.0,0.0,42693
42693,94,1701,19859736.0,0.0,42694
42694,127,1027,19859939.0,0.0,42695
42695,94,1251,19860007.0,0.0,42696
42696,94,1701,19860258.0,0.0,42697
42697,152,1404,19860574.0,0.0,42698
42698,94,1701,19860740.0,0.0,42699
42699,9,1284,19860852.0,0.0,42700
42700,144,1566,19861200.0,0.0,42701
42701,94,1251,19861231.0,0.0,42702
42702,110,1445,19861378.0,0.0,42703
42703,33,1199,19861440.0,0.0,42704
42704,94,1701,19861693.0,0.0,42705
42705,23,1293,19862335.0,0.0,42706
42706,94,1527,19862385.0,0.0,42707
42707,94,1701,19863419.0,0.0,42708
42708,94,1443,19864112.0,0.0,42709
42709,23,1050,19866160.0,0.0,42710
42710,33,1435,19866376.0,0.0,42711
42711,94,1701,19866672.0,0.0,42712
42712,33,1318,19866681.0,0.0,42713
42713,94,1251,19866943.0,0.0,42714
42714,94,1251,19867284.0,0.0,42715
42715,94,1156,19867565.0,0.0,42716
42716,33,1134,19867655.0,0.0,42717
42717,94,1251,19867835.0,0.0,42718
42718,94,1701,19868598.0,0.0,42719
42719,41,1698,19868754.0,0.0,42720
42720,94,1701,19868779.0,0.0,42721
42721,63,1209,19869078.0,0.0,42722
42722,63,992,19869501.0,0.0,42723
42723,41,1676,19869939.0,0.0,42724
42724,63,1159,19870093.0,0.0,42725
42725,3,1645,19870148.0,0.0,42726
42726,154,1599,19870193.0,0.0,42727
42727,63,993,19870228.0,0.0,42728
42728,94,1251,19870305.0,0.0,42729
42729,63,1526,19870924.0,0.0,42730
42730,94,1527,19871459.0,0.0,42731
42731,63,1123,19872123.0,0.0,42732
42732,63,1123,19872408.0,0.0,42733
42733,94,1701,19872905.0,0.0,42734
42734,94,1701,19873086.0,0.0,42735
42735,94,1701,19873256.0,0.0,42736
42736,5,1021,19873597.0,0.0,42737
42737,94,1701,19876099.0,0.0,42738
42738,152,1635,19876231.0,0.0,42739
42739,94,1443,19876319.0,0.0,42740
42740,41,1569,19876647.0,0.0,42741
42741,79,1692,19877330.0,0.0,42742
42742,79,1496,19877811.0,0.0,42743
42743,63,1009,19877836.0,0.0,42744
42744,154,1599,19878253.0,0.0,42745
42745,18,1384,19879195.0,0.0,42746
42746,154,1203,19879246.0,0.0,42747
42747,94,1701,19879270.0,0.0,42748
42748,154,1437,19879486.0,0.0,42749
42749,94,1157,19879721.0,0.0,42750
42750,94,1107,19880031.0,0.0,42751
42751,94,1443,19880642.0,0.0,42752
42752,94,1107,19881142.0,0.0,42753
42753,94,1107,19881774.0,0.0,42754
42754,94,1157,19881934.0,0.0,42755
42755,154,1553,19882059.0,0.0,42756
42756,94,1157,19882128.0,0.0,42757
42757,154,1610,19882260.0,0.0,42758
42758,94,1251,19882456.0,0.0,42759
42759,154,1610,19882520.0,0.0,42760
42760,94,1107,19882771.0,0.0,42761
42761,94,1443,19883362.0,0.0,42762
42762,94,1107,19883523.0,0.0,42763
42763,94,1443,19883783.0,0.0,42764
42764,15,1664,19883862.0,0.0,42765
42765,15,1641,19884060.0,0.0,42766
42766,15,1642,19884252.0,0.0,42767
42767,94,1157,19884413.0,0.0,42768
42768,15,1244,19884467.0,0.0,42769
42769,94,1107,19884714.0,0.0,42770
42770,94,1107,19885004.0,0.0,42771
42771,94,1107,19885635.0,0.0,42772
42772,94,1443,19886245.0,0.0,42773
42773,160,1691,19886633.0,0.0,42774
42774,94,1443,19886756.0,0.0,42775
42775,159,1473,19887797.0,0.0,42776
42776,94,1157,19888238.0,0.0,42777
42777,94,1251,19888681.0,0.0,42778
42778,94,1107,19888862.0,0.0,42779
42779,94,1107,19889144.0,0.0,42780
42780,96,1002,19889156.0,0.0,42781
42781,94,1443,19889416.0,0.0,42782
42782,96,1127,19889568.0,0.0,42783
42783,96,1042,19889798.0,0.0,42784
42784,94,1251,19889867.0,0.0,42785
42785,94,1443,19890038.0,0.0,42786
42786,96,1216,19890054.0,0.0,42787
42787,94,1008,19890361.0,0.0,42788
42788,96,1413,19890431.0,0.0,42789
42789,33,1506,19890795.0,0.0,42790
42790,94,1435,19891041.0,0.0,42791
42791,33,1120,19891271.0,0.0,42792
42792,94,1157,19891857.0,0.0,42793
42793,94,1107,19892008.0,0.0,42794
42794,94,1251,19892199.0,0.0,42795
42795,33,1126,19892277.0,0.0,42796
42796,94,1012,19893626.0,0.0,42797
42797,33,1260,19893648.0,0.0,42798
42798,94,1443,19894028.0,0.0,42799
42799,79,1361,19895080.0,0.0,42800
42800,94,1251,19897190.0,0.0,42801
42801,94,1443,19897732.0,0.0,42802
42802,94,1212,19900301.0,0.0,42803
42803,94,1107,19900603.0,0.0,42804
42804,94,1193,19901205.0,0.0,42805
42805,94,1157,19901487.0,0.0,42806
42806,94,1443,19901768.0,0.0,42807
42807,94,1251,19902673.0,0.0,42808
42808,94,1443,19902974.0,0.0,42809
42809,94,1443,19904630.0,0.0,42810
42810,94,1701,19905092.0,0.0,42811
42811,94,1107,19905333.0,0.0,42812
42812,94,1107,19906489.0,0.0,42813
42813,93,1435,19907243.0,0.0,42814
42814,94,1107,19907323.0,0.0,42815
42815,94,1212,19907614.0,0.0,42816
42816,94,1212,19907915.0,0.0,42817
42817,94,1701,19908156.0,0.0,42818
42818,94,1008,19908688.0,0.0,42819
42819,60,1094,19908855.0,0.0,42820
42820,22,1103,19909890.0,0.0,42821
42821,9,1687,19910065.0,0.0,42822
42822,94,1443,19910123.0,0.0,42823
42823,11,1367,19910402.0,0.0,42824
42824,94,1272,19910404.0,0.0,42825
42825,94,1107,19910886.0,0.0,42826
42826,59,1531,19910928.0,0.0,42827
42827,8,1489,19911407.0,0.0,42828
42828,9,1466,19911415.0,0.0,42829
42829,94,1157,19911429.0,0.0,42830
42830,8,1648,19911647.0,0.0,42831
42831,9,1148,19911685.0,0.0,42832
42832,94,1107,19911730.0,0.0,42833
42833,8,1073,19911874.0,0.0,42834
42834,94,1107,19912021.0,0.0,42835
42835,22,1493,19912209.0,0.0,42836
42836,94,1107,19912573.0,0.0,42837
42837,64,1022,19912615.0,0.0,42838
42838,22,1103,19912746.0,0.0,42839
42839,94,1251,19912894.0,0.0,42840
42840,94,1157,19913216.0,0.0,42841
42841,8,1050,19913842.0,0.0,42842
42842,94,1443,19913989.0,0.0,42843
42843,8,1696,19914185.0,0.0,42844
42844,8,1676,19914405.0,0.0,42845
42845,94,1012,19914463.0,0.0,42846
42846,155,1042,19914589.0,0.0,42847
42847,8,1694,19914765.0,0.0,42848
42848,155,1193,19914850.0,0.0,42849
42849,94,1701,19915256.0,0.0,42850
42850,155,1127,19915527.0,0.0,42851
42851,94,1107,19915718.0,0.0,42852
42852,22,1335,19915810.0,0.0,42853
42853,59,1531,19915997.0,0.0,42854
42854,94,1123,19916351.0,0.0,42855
42855,154,1278,19916579.0,0.0,42856
42856,94,1157,19916834.0,0.0,42857
42857,154,1278,19917052.0,0.0,42858
42858,94,1124,19917125.0,0.0,42859
42859,154,1144,19917594.0,0.0,42860
42860,8,1272,19917641.0,0.0,42861
42861,8,1332,19917893.0,0.0,42862
42862,155,1107,19917916.0,0.0,42863
42863,94,1124,19917988.0,0.0,42864
42864,8,1358,19918111.0,0.0,42865
42865,22,1335,19918155.0,0.0,42866
42866,94,1193,19918239.0,0.0,42867
42867,8,1157,19918307.0,0.0,42868
42868,93,1587,19918330.0,0.0,42869
42869,155,1358,19918414.0,0.0,42870
42870,94,1251,19918530.0,0.0,42871
42871,8,1359,19918606.0,0.0,42872
42872,155,1157,19918634.0,0.0,42873
42873,8,1138,19918891.0,0.0,42874
42874,155,1359,19918946.0,0.0,42875
42875,8,1386,19919200.0,0.0,42876
42876,94,1138,19919403.0,0.0,42877
42877,8,1387,19919491.0,0.0,42878
42878,8,1272,19919771.0,0.0,42879
42879,94,1123,19920196.0,0.0,42880
42880,94,1107,19920728.0,0.0,42881
42881,94,1443,19921682.0,0.0,42882
42882,33,1183,19922617.0,0.0,42883
42883,23,1638,19922666.0,0.0,42884
42884,23,1668,19922927.0,0.0,42885
42885,22,1030,19923071.0,0.0,42886
42886,94,1435,19923097.0,0.0,42887
42887,23,1663,19923132.0,0.0,42888
42888,23,1665,19923416.0,0.0,42889
42889,33,1004,19923568.0,0.0,42890
42890,23,1666,19923738.0,0.0,42891
42891,144,1566,19923848.0,0.0,42892
42892,23,1664,19923980.0,0.0,42893
42893,144,1376,19924113.0,0.0,42894
42894,23,1644,19924173.0,0.0,42895
42895,23,1642,19924374.0,0.0,42896
42896,23,1640,19924607.0,0.0,42897
42897,16,1481,19924806.0,0.0,42898
42898,23,1643,19924849.0,0.0,42899
42899,144,1618,19925005.0,0.0,42900
42900,23,1641,19925061.0,0.0,42901
42901,94,1107,19925498.0,0.0,42902
42902,144,1393,19925640.0,0.0,42903
42903,94,1107,19925780.0,0.0,42904
42904,94,1107,19926071.0,0.0,42905
42905,94,1157,19926372.0,0.0,42906
42906,94,1443,19926895.0,0.0,42907
42907,16,990,19926919.0,0.0,42908
42908,94,1107,19927176.0,0.0,42909
42909,94,1107,19927467.0,0.0,42910
42910,144,1228,19927542.0,0.0,42911
42911,16,990,19928093.0,0.0,42912
42912,80,1505,19928321.0,0.0,42913
42913,95,1559,19928399.0,0.0,42914
42914,80,1406,19928526.0,0.0,42915
42915,94,1212,19928873.0,0.0,42916
42916,16,990,19928904.0,0.0,42917
42917,80,1499,19928921.0,0.0,42918
42918,95,1595,19929123.0,0.0,42919
42919,80,1476,19929341.0,0.0,42920
42920,94,1443,19929374.0,0.0,42921
42921,94,1701,19929585.0,0.0,42922
42922,16,990,19929714.0,0.0,42923
42923,139,1030,19929728.0,0.0,42924
42924,80,1647,19929901.0,0.0,42925
42925,80,1690,19930911.0,0.0,42926
42926,80,1637,19931304.0,0.0,42927
42927,118,1478,19931430.0,0.0,42928
42928,94,1107,19931644.0,0.0,42929
42929,150,1546,19931825.0,0.0,42930
42930,19,1548,19932568.0,0.0,42931
42931,94,1012,19932818.0,0.0,42932
42932,118,1557,19932919.0,0.0,42933
42933,94,1008,19933041.0,0.0,42934
42934,22,1017,19933351.0,0.0,42935
42935,4,1225,19934276.0,0.0,42936
42936,94,1107,19934288.0,0.0,42937
42937,94,1443,19934431.0,0.0,42938
