source,destination,timestamp,state_label,comma_separated_list_of_features
117,610,26175934.0,0,0.0,0.0
62,282,26175984.0,0,0.0,0.0
93,688,26176111.0,0,0.0,0.0
62,283,26176354.0,0,0.0,0.0
8,257,26176357.0,0,0.0,0.0
62,323,26176703.0,0,0.0,0.0
83,134,26176757.0,0,0.0,0.0
167,43,26176773.0,0,0.0,0.0
93,634,26176952.0,0,0.0,0.0
167,318,26177033.0,0,0.0,0.0
167,6,26177106.0,0,0.0,0.0
167,695,26177113.0,0,0.0,0.0
167,490,26177131.0,0,0.0,0.0
24,509,26177134.0,0,0.0,0.0
167,468,26177134.0,0,0.0,0.0
167,85,26177137.0,0,0.0,0.0
167,114,26177140.0,0,0.0,0.0
167,175,26177143.0,0,0.0,0.0
167,208,26177149.0,0,0.0,0.0
167,76,26177152.0,0,0.0,0.0
167,47,26177155.0,0,0.0,0.0
62,319,26177158.0,0,0.0,0.0
167,56,26177162.0,0,0.0,0.0
167,152,26177176.0,0,0.0,0.0
167,226,26177182.0,0,0.0,0.0
167,146,26177185.0,0,0.0,0.0
167,426,26177194.0,0,0.0,0.0
167,491,26177198.0,0,0.0,0.0
167,19,26177201.0,0,0.0,0.0
167,238,26177207.0,0,0.0,0.0
167,412,26177223.0,0,0.0,0.0
167,45,26177233.0,0,0.0,0.0
167,543,26177240.0,0,0.0,0.0
167,393,26177243.0,0,0.0,0.0
167,72,26177260.0,0,0.0,0.0
184,321,26177366.0,0,0.0,0.0
62,325,26177433.0,0,0.0,0.0
184,702,26177719.0,0,0.0,0.0
17,505,26178512.0,0,0.0,0.0
93,634,26179185.0,0,0.0,0.0
101,414,26179489.0,0,0.0,0.0
93,54,26180102.0,0,0.0,0.0
93,664,26180569.0,0,0.0,0.0
186,376,26181017.0,0,0.0,0.0
153,665,26181888.0,0,0.0,0.0
182,151,26182298.0,0,0.0,0.0
93,558,26182476.0,0,0.0,0.0
93,126,26183122.0,0,0.0,0.0
93,558,26183362.0,0,0.0,0.0
93,351,26183557.0,0,0.0,0.0
153,629,26183772.0,0,0.0,0.0
93,176,26183817.0,0,0.0,0.0
195,325,26183821.0,0,0.0,0.0
74,240,26183897.0,0,0.0,0.0
153,629,26183953.0,0,0.0,0.0
93,378,26184333.0,0,0.0,0.0
83,118,26184434.0,0,0.0,0.0
153,73,26184514.0,0,0.0,0.0
153,665,26185095.0,0,0.0,0.0
93,226,26185194.0,0,0.0,0.0
153,163,26185756.0,0,0.0,0.0
1,139,26185843.0,0,0.0,0.0
143,532,26186162.0,0,0.0,0.0
214,576,26186321.0,0,0.0,0.0
164,38,26186641.0,0,0.0,0.0
214,300,26187593.0,0,0.0,0.0
93,502,26187616.0,0,0.0,0.0
83,452,26187658.0,0,0.0,0.0
93,502,26187951.0,0,0.0,0.0
195,446,26188067.0,0,0.0,0.0
24,201,26188175.0,0,0.0,0.0
93,502,26188292.0,0,0.0,0.0
83,549,26188432.0,0,0.0,0.0
184,22,26188509.0,0,0.0,0.0
214,695,26189196.0,0,0.0,0.0
203,564,26189239.0,0,0.0,0.0
184,533,26189616.0,0,0.0,0.0
93,546,26189668.0,0,0.0,0.0
146,659,26190001.0,0,0.0,0.0
62,126,26190094.0,0,0.0,0.0
214,291,26190135.0,0,0.0,0.0
93,564,26190204.0,0,0.0,0.0
146,662,26190244.0,0,0.0,0.0
62,351,26190345.0,0,0.0,0.0
146,660,26190444.0,0,0.0,0.0
93,579,26190504.0,0,0.0,0.0
24,209,26190529.0,0,0.0,0.0
62,377,26190562.0,0,0.0,0.0
146,657,26190704.0,0,0.0,0.0
62,176,26190830.0,0,0.0,0.0
93,533,26191060.0,0,0.0,0.0
214,575,26191086.0,0,0.0,0.0
62,378,26191132.0,0,0.0,0.0
214,68,26191295.0,0,0.0,0.0
62,157,26191419.0,0,0.0,0.0
214,499,26191552.0,0,0.0,0.0
62,405,26191729.0,0,0.0,0.0
195,531,26191750.0,0,0.0,0.0
146,661,26191792.0,0,0.0,0.0
146,663,26191992.0,0,0.0,0.0
62,406,26192020.0,0,0.0,0.0
146,683,26192192.0,0,0.0,0.0
62,291,26192300.0,0,0.0,0.0
146,684,26192482.0,0,0.0,0.0
93,375,26192593.0,0,0.0,0.0
195,531,26192683.0,0,0.0,0.0
146,685,26192812.0,0,0.0,0.0
184,278,26192897.0,0,0.0,0.0
146,687,26193063.0,0,0.0,0.0
146,659,26193293.0,0,0.0,0.0
195,446,26193496.0,0,0.0,0.0
146,662,26193533.0,0,0.0,0.0
93,720,26194004.0,0,0.0,0.0
196,6,26194190.0,0,0.0,0.0
93,688,26194410.0,0,0.0,0.0
196,200,26194474.0,0,0.0,0.0
196,403,26194913.0,0,0.0,0.0
93,634,26195251.0,0,0.0,0.0
164,268,26195650.0,0,0.0,0.0
116,323,26195866.0,0,0.0,0.0
164,440,26195904.0,0,0.0,0.0
116,625,26196098.0,0,0.0,0.0
193,527,26196530.0,0,0.0,0.0
116,589,26196662.0,0,0.0,0.0
93,54,26196908.0,0,0.0,0.0
116,626,26196943.0,0,0.0,0.0
164,683,26197263.0,0,0.0,0.0
93,664,26197374.0,0,0.0,0.0
205,126,26197535.0,0,0.0,0.0
205,377,26198003.0,0,0.0,0.0
2,370,26198099.0,0,0.0,0.0
205,176,26198263.0,0,0.0,0.0
205,157,26198564.0,0,0.0,0.0
195,261,26199313.0,0,0.0,0.0
93,558,26199351.0,0,0.0,0.0
93,126,26199997.0,0,0.0,0.0
93,558,26200237.0,0,0.0,0.0
149,282,26200406.0,0,0.0,0.0
93,351,26200432.0,0,0.0,0.0
93,176,26200692.0,0,0.0,0.0
99,432,26200765.0,0,0.0,0.0
205,405,26200854.0,0,0.0,0.0
74,314,26200875.0,0,0.0,0.0
205,406,26201145.0,0,0.0,0.0
93,378,26201208.0,0,0.0,0.0
205,291,26201425.0,0,0.0,0.0
93,226,26202069.0,0,0.0,0.0
166,555,26202203.0,0,0.0,0.0
99,138,26202669.0,0,0.0,0.0
74,564,26203707.0,0,0.0,0.0
93,502,26204491.0,0,0.0,0.0
126,278,26204778.0,0,0.0,0.0
93,502,26204826.0,0,0.0,0.0
72,92,26205144.0,0,0.0,0.0
93,502,26205167.0,0,0.0,0.0
72,508,26205378.0,0,0.0,0.0
72,664,26205640.0,0,0.0,0.0
74,725,26205741.0,0,0.0,0.0
182,53,26205831.0,0,0.0,0.0
72,668,26205842.0,0,0.0,0.0
93,546,26206543.0,0,0.0,0.0
182,150,26206748.0,0,0.0,0.0
182,70,26207045.0,0,0.0,0.0
93,564,26207078.0,0,0.0,0.0
182,53,26207305.0,0,0.0,0.0
93,579,26207378.0,0,0.0,0.0
182,109,26207730.0,0,0.0,0.0
93,533,26207934.0,0,0.0,0.0
93,375,26209465.0,0,0.0,0.0
99,69,26210441.0,0,0.0,0.0
93,720,26210881.0,0,0.0,0.0
93,688,26211287.0,0,0.0,0.0
99,417,26211412.0,0,0.0,0.0
74,592,26211592.0,0,0.0,0.0
74,242,26211898.0,0,0.0,0.0
93,634,26212123.0,0,0.0,0.0
13,450,26213466.0,0,0.0,0.0
155,214,26213471.0,0,0.0,0.0
93,54,26213935.0,0,0.0,0.0
13,42,26214123.0,0,0.0,0.0
93,664,26214400.0,0,0.0,0.0
195,45,26214706.0,0,0.0,0.0
99,34,26214922.0,0,0.0,0.0
165,704,26215578.0,0,0.0,0.0
165,705,26215780.0,0,0.0,0.0
210,710,26216012.0,0,0.0,0.0
165,636,26216222.0,0,0.0,0.0
93,558,26216377.0,0,0.0,0.0
195,446,26216501.0,0,0.0,0.0
93,126,26217028.0,0,0.0,0.0
93,558,26217263.0,0,0.0,0.0
93,351,26217458.0,0,0.0,0.0
93,176,26217723.0,0,0.0,0.0
155,166,26217824.0,0,0.0,0.0
165,674,26217856.0,0,0.0,0.0
93,378,26218234.0,0,0.0,0.0
93,226,26219095.0,0,0.0,0.0
195,555,26219212.0,0,0.0,0.0
165,675,26219242.0,0,0.0,0.0
7,96,26219423.0,0,0.0,0.0
184,702,26219431.0,0,0.0,0.0
165,676,26219439.0,0,0.0,0.0
15,455,26219721.0,0,0.0,0.0
15,456,26220030.0,0,0.0,0.0
184,710,26220231.0,0,0.0,0.0
52,359,26221321.0,0,0.0,0.0
155,79,26221382.0,0,0.0,0.0
93,502,26221517.0,0,0.0,0.0
52,388,26221786.0,0,0.0,0.0
93,502,26221853.0,0,0.0,0.0
52,541,26222037.0,0,0.0,0.0
93,502,26222193.0,0,0.0,0.0
165,383,26222331.0,0,0.0,0.0
7,508,26222336.0,0,0.0,0.0
7,667,26222577.0,0,0.0,0.0
7,92,26222804.0,0,0.0,0.0
99,543,26222980.0,0,0.0,0.0
7,664,26223022.0,0,0.0,0.0
7,668,26223206.0,0,0.0,0.0
7,641,26223394.0,0,0.0,0.0
11,419,26223443.0,0,0.0,0.0
93,546,26223569.0,0,0.0,0.0
7,669,26223632.0,0,0.0,0.0
143,198,26223650.0,0,0.0,0.0
11,419,26223743.0,0,0.0,0.0
143,185,26223905.0,0,0.0,0.0
12,575,26223921.0,0,0.0,0.0
11,414,26224068.0,0,0.0,0.0
93,564,26224105.0,0,0.0,0.0
165,654,26224112.0,0,0.0,0.0
7,670,26224355.0,0,0.0,0.0
93,579,26224405.0,0,0.0,0.0
11,453,26224519.0,0,0.0,0.0
7,569,26224559.0,0,0.0,0.0
93,533,26224961.0,0,0.0,0.0
11,311,26225019.0,0,0.0,0.0
165,383,26225087.0,0,0.0,0.0
143,185,26225183.0,0,0.0,0.0
62,341,26225234.0,0,0.0,0.0
202,454,26225341.0,0,0.0,0.0
184,702,26225440.0,0,0.0,0.0
173,87,26225789.0,0,0.0,0.0
202,104,26226069.0,0,0.0,0.0
99,34,26226108.0,0,0.0,0.0
173,522,26226167.0,0,0.0,0.0
79,139,26226351.0,0,0.0,0.0
11,337,26226386.0,0,0.0,0.0
93,375,26226492.0,0,0.0,0.0
184,702,26226531.0,0,0.0,0.0
173,184,26226573.0,0,0.0,0.0
201,33,26227014.0,0,0.0,0.0
11,511,26227267.0,0,0.0,0.0
64,701,26227365.0,0,0.0,0.0
68,66,26227397.0,0,0.0,0.0
11,419,26227522.0,0,0.0,0.0
79,139,26227537.0,0,0.0,0.0
79,139,26227684.0,0,0.0,0.0
68,175,26227855.0,0,0.0,0.0
93,720,26227909.0,0,0.0,0.0
68,228,26228016.0,0,0.0,0.0
93,688,26228315.0,0,0.0,0.0
211,377,26228468.0,0,0.0,0.0
93,634,26229150.0,0,0.0,0.0
64,696,26230458.0,0,0.0,0.0
155,101,26230511.0,0,0.0,0.0
40,588,26230552.0,0,0.0,0.0
128,719,26230683.0,0,0.0,0.0
149,508,26230860.0,0,0.0,0.0
128,618,26230863.0,0,0.0,0.0
211,400,26230925.0,0,0.0,0.0
93,54,26230962.0,0,0.0,0.0
40,388,26231109.0,0,0.0,0.0
52,525,26231237.0,0,0.0,0.0
27,689,26231340.0,0,0.0,0.0
52,690,26231358.0,0,0.0,0.0
93,664,26231428.0,0,0.0,0.0
155,404,26231468.0,0,0.0,0.0
27,689,26231560.0,0,0.0,0.0
40,571,26231654.0,0,0.0,0.0
27,689,26231781.0,0,0.0,0.0
204,194,26231990.0,0,0.0,0.0
27,689,26231991.0,0,0.0,0.0
10,17,26232012.0,0,0.0,0.0
207,117,26232015.0,0,0.0,0.0
203,417,26232082.0,0,0.0,0.0
52,415,26232103.0,0,0.0,0.0
27,689,26232212.0,0,0.0,0.0
54,16,26232242.0,0,0.0,0.0
207,680,26232347.0,0,0.0,0.0
27,689,26232424.0,0,0.0,0.0
211,144,26232594.0,0,0.0,0.0
27,689,26232645.0,0,0.0,0.0
207,244,26232668.0,0,0.0,0.0
27,689,26232855.0,0,0.0,0.0
27,689,26233078.0,0,0.0,0.0
120,69,26233284.0,0,0.0,0.0
27,689,26233289.0,0,0.0,0.0
207,171,26233341.0,0,0.0,0.0
93,558,26233405.0,0,0.0,0.0
116,626,26233483.0,0,0.0,0.0
27,689,26233510.0,0,0.0,0.0
9,109,26233512.0,0,0.0,0.0
40,405,26233579.0,0,0.0,0.0
211,291,26233618.0,0,0.0,0.0
27,689,26233720.0,0,0.0,0.0
204,89,26233837.0,0,0.0,0.0
27,689,26233942.0,0,0.0,0.0
207,362,26233953.0,0,0.0,0.0
208,22,26233973.0,0,0.0,0.0
204,348,26234033.0,0,0.0,0.0
93,126,26234050.0,0,0.0,0.0
116,282,26234095.0,0,0.0,0.0
27,689,26234152.0,0,0.0,0.0
1,575,26234233.0,0,0.0,0.0
203,292,26234254.0,0,0.0,0.0
93,558,26234291.0,0,0.0,0.0
207,62,26234314.0,0,0.0,0.0
1,37,26234352.0,0,0.0,0.0
27,689,26234372.0,0,0.0,0.0
213,667,26234454.0,0,0.0,0.0
93,351,26234486.0,0,0.0,0.0
27,689,26234583.0,0,0.0,0.0
116,325,26234647.0,0,0.0,0.0
1,45,26234679.0,0,0.0,0.0
207,245,26234686.0,0,0.0,0.0
93,176,26234751.0,0,0.0,0.0
27,689,26234803.0,0,0.0,0.0
208,529,26234825.0,0,0.0,0.0
1,35,26234914.0,0,0.0,0.0
27,689,26235013.0,0,0.0,0.0
116,626,26235045.0,0,0.0,0.0
207,706,26235047.0,0,0.0,0.0
27,689,26235235.0,0,0.0,0.0
93,378,26235262.0,0,0.0,0.0
22,556,26235301.0,0,0.0,0.0
116,625,26235343.0,0,0.0,0.0
208,403,26235420.0,0,0.0,0.0
68,380,26235523.0,0,0.0,0.0
54,18,26235825.0,0,0.0,0.0
208,528,26235863.0,0,0.0,0.0
40,713,26235892.0,0,0.0,0.0
22,238,26235942.0,0,0.0,0.0
93,226,26236122.0,0,0.0,0.0
22,573,26236244.0,0,0.0,0.0
208,212,26236482.0,0,0.0,0.0
101,38,26236503.0,0,0.0,0.0
142,193,26236678.0,0,0.0,0.0
68,535,26236703.0,0,0.0,0.0
116,323,26236709.0,0,0.0,0.0
208,102,26236723.0,0,0.0,0.0
211,469,26236819.0,0,0.0,0.0
116,609,26236934.0,0,0.0,0.0
186,376,26237251.0,0,0.0,0.0
211,490,26237341.0,0,0.0,0.0
211,426,26237705.0,0,0.0,0.0
154,371,26237818.0,0,0.0,0.0
142,50,26237964.0,0,0.0,0.0
211,211,26238015.0,0,0.0,0.0
147,27,26238100.0,0,0.0,0.0
83,292,26238180.0,0,0.0,0.0
211,91,26238205.0,0,0.0,0.0
214,576,26238326.0,0,0.0,0.0
83,423,26238344.0,0,0.0,0.0
142,140,26238453.0,0,0.0,0.0
93,502,26238545.0,0,0.0,0.0
116,609,26238624.0,0,0.0,0.0
128,719,26238701.0,0,0.0,0.0
214,300,26238871.0,0,0.0,0.0
93,502,26238880.0,0,0.0,0.0
100,310,26239043.0,0,0.0,0.0
214,499,26239101.0,0,0.0,0.0
68,166,26239190.0,0,0.0,0.0
93,502,26239220.0,0,0.0,0.0
147,250,26239343.0,0,0.0,0.0
142,332,26239361.0,0,0.0,0.0
201,59,26239561.0,0,0.0,0.0
149,703,26239859.0,0,0.0,0.0
147,543,26240121.0,0,0.0,0.0
204,508,26240218.0,0,0.0,0.0
83,222,26240294.0,0,0.0,0.0
147,654,26240530.0,0,0.0,0.0
116,609,26240605.0,0,0.0,0.0
93,546,26240605.0,0,0.0,0.0
204,664,26240743.0,0,0.0,0.0
204,668,26240928.0,0,0.0,0.0
198,351,26240939.0,0,0.0,0.0
208,238,26241084.0,0,0.0,0.0
211,508,26241088.0,0,0.0,0.0
127,217,26241102.0,0,0.0,0.0
116,50,26241109.0,0,0.0,0.0
147,695,26241111.0,0,0.0,0.0
214,68,26241115.0,0,0.0,0.0
93,564,26241135.0,0,0.0,0.0
3,744,26241146.0,0,0.0,0.0
198,377,26241160.0,0,0.0,0.0
116,323,26241366.0,0,0.0,0.0
204,667,26241408.0,0,0.0,0.0
198,157,26241411.0,0,0.0,0.0
93,579,26241435.0,0,0.0,0.0
116,416,26241598.0,0,0.0,0.0
204,508,26241648.0,0,0.0,0.0
198,405,26241718.0,0,0.0,0.0
127,467,26241743.0,0,0.0,0.0
142,325,26241800.0,0,0.0,0.0
211,299,26241869.0,0,0.0,0.0
204,569,26241893.0,0,0.0,0.0
128,719,26241989.0,0,0.0,0.0
93,533,26241991.0,0,0.0,0.0
198,406,26242014.0,0,0.0,0.0
214,4,26242017.0,0,0.0,0.0
165,24,26242209.0,0,0.0,0.0
100,310,26242285.0,0,0.0,0.0
198,291,26242290.0,0,0.0,0.0
142,70,26242291.0,0,0.0,0.0
116,625,26242373.0,0,0.0,0.0
67,59,26242504.0,0,0.0,0.0
204,92,26242598.0,0,0.0,0.0
127,548,26242970.0,0,0.0,0.0
147,208,26242974.0,0,0.0,0.0
204,641,26243078.0,0,0.0,0.0
154,506,26243276.0,0,0.0,0.0
204,670,26243299.0,0,0.0,0.0
147,689,26243434.0,0,0.0,0.0
4,79,26243437.0,0,0.0,0.0
67,55,26243502.0,0,0.0,0.0
127,291,26243517.0,0,0.0,0.0
93,375,26243523.0,0,0.0,0.0
203,38,26243557.0,0,0.0,0.0
147,172,26243646.0,0,0.0,0.0
86,391,26243673.0,0,0.0,0.0
154,50,26243718.0,0,0.0,0.0
67,280,26243763.0,0,0.0,0.0
204,669,26243786.0,0,0.0,0.0
214,263,26243840.0,0,0.0,0.0
154,68,26243983.0,0,0.0,0.0
52,467,26243986.0,0,0.0,0.0
147,115,26244095.0,0,0.0,0.0
154,284,26244243.0,0,0.0,0.0
204,508,26244338.0,0,0.0,0.0
154,237,26244468.0,0,0.0,0.0
147,664,26244507.0,0,0.0,0.0
214,450,26244674.0,0,0.0,0.0
138,273,26244686.0,0,0.0,0.0
147,215,26244704.0,0,0.0,0.0
21,273,26244727.0,0,0.0,0.0
154,63,26244737.0,0,0.0,0.0
204,664,26244866.0,0,0.0,0.0
138,35,26244909.0,0,0.0,0.0
93,720,26244942.0,0,0.0,0.0
208,270,26244972.0,0,0.0,0.0
21,289,26244973.0,0,0.0,0.0
204,668,26245046.0,0,0.0,0.0
203,700,26245070.0,0,0.0,0.0
171,131,26245226.0,0,0.0,0.0
93,688,26245343.0,0,0.0,0.0
21,74,26245484.0,0,0.0,0.0
100,310,26245518.0,0,0.0,0.0
204,667,26245526.0,0,0.0,0.0
171,424,26245540.0,0,0.0,0.0
204,508,26245766.0,0,0.0,0.0
171,232,26245914.0,0,0.0,0.0
139,386,26245933.0,0,0.0,0.0
204,569,26246016.0,0,0.0,0.0
21,0,26246026.0,0,0.0,0.0
93,634,26246184.0,0,0.0,0.0
21,290,26246266.0,0,0.0,0.0
21,106,26246496.0,0,0.0,0.0
204,92,26246716.0,0,0.0,0.0
21,265,26246734.0,0,0.0,0.0
92,484,26246905.0,0,0.0,0.0
21,75,26246979.0,0,0.0,0.0
3,25,26247067.0,0,0.0,0.0
21,115,26247192.0,0,0.0,0.0
204,641,26247196.0,0,0.0,0.0
138,465,26247350.0,0,0.0,0.0
204,670,26247421.0,0,0.0,0.0
129,578,26247435.0,0,0.0,0.0
21,76,26247437.0,0,0.0,0.0
129,114,26247665.0,0,0.0,0.0
21,273,26247681.0,0,0.0,0.0
40,636,26247842.0,0,0.0,0.0
204,669,26247906.0,0,0.0,0.0
21,289,26247927.0,0,0.0,0.0
147,50,26247979.0,0,0.0,0.0
93,54,26247997.0,0,0.0,0.0
138,0,26248263.0,0,0.0,0.0
21,74,26248438.0,0,0.0,0.0
93,664,26248457.0,0,0.0,0.0
186,333,26248585.0,0,0.0,0.0
211,156,26248651.0,0,0.0,0.0
147,176,26248653.0,0,0.0,0.0
207,435,26248786.0,0,0.0,0.0
129,364,26248889.0,0,0.0,0.0
154,371,26248905.0,0,0.0,0.0
142,323,26248968.0,0,0.0,0.0
21,0,26248980.0,0,0.0,0.0
207,429,26249077.0,0,0.0,0.0
21,126,26249141.0,0,0.0,0.0
28,416,26249410.0,0,0.0,0.0
204,169,26249622.0,0,0.0,0.0
32,324,26249635.0,0,0.0,0.0
207,428,26249660.0,0,0.0,0.0
24,197,26249682.0,0,0.0,0.0
204,169,26249997.0,0,0.0,0.0
129,22,26250165.0,0,0.0,0.0
154,462,26250258.0,0,0.0,0.0
173,576,26250287.0,0,0.0,0.0
198,574,26250344.0,0,0.0,0.0
211,667,26250378.0,0,0.0,0.0
32,115,26250429.0,0,0.0,0.0
93,558,26250439.0,0,0.0,0.0
154,221,26250513.0,0,0.0,0.0
154,146,26250798.0,0,0.0,0.0
207,498,26250864.0,0,0.0,0.0
68,186,26250878.0,0,0.0,0.0
186,332,26250897.0,0,0.0,0.0
4,11,26250920.0,0,0.0,0.0
211,282,26250921.0,0,0.0,0.0
22,260,26250966.0,0,0.0,0.0
142,362,26251016.0,0,0.0,0.0
154,61,26251025.0,0,0.0,0.0
93,564,26251093.0,0,0.0,0.0
211,640,26251163.0,0,0.0,0.0
154,235,26251284.0,0,0.0,0.0
211,50,26251373.0,0,0.0,0.0
211,149,26251635.0,0,0.0,0.0
186,706,26251917.0,0,0.0,0.0
138,289,26251928.0,0,0.0,0.0
100,310,26252096.0,0,0.0,0.0
138,715,26252220.0,0,0.0,0.0
213,289,26252272.0,0,0.0,0.0
42,25,26252275.0,0,0.0,0.0
207,227,26252380.0,0,0.0,0.0
207,232,26252711.0,0,0.0,0.0
32,464,26253003.0,0,0.0,0.0
207,234,26253033.0,0,0.0,0.0
186,244,26253097.0,0,0.0,0.0
129,382,26253125.0,0,0.0,0.0
177,645,26253248.0,0,0.0,0.0
207,116,26253304.0,0,0.0,0.0
186,62,26253438.0,0,0.0,0.0
207,231,26253575.0,0,0.0,0.0
142,63,26253681.0,0,0.0,0.0
154,25,26253836.0,0,0.0,0.0
207,31,26253866.0,0,0.0,0.0
27,574,26254022.0,0,0.0,0.0
207,230,26254046.0,0,0.0,0.0
93,558,26254057.0,0,0.0,0.0
67,549,26254125.0,0,0.0,0.0
18,363,26254198.0,0,0.0,0.0
207,229,26254227.0,0,0.0,0.0
186,51,26254408.0,0,0.0,0.0
207,221,26254488.0,0,0.0,0.0
138,341,26254560.0,0,0.0,0.0
18,105,26254581.0,0,0.0,0.0
93,126,26254704.0,0,0.0,0.0
207,146,26254739.0,0,0.0,0.0
154,673,26254825.0,0,0.0,0.0
93,558,26254939.0,0,0.0,0.0
207,61,26254980.0,0,0.0,0.0
18,105,26255011.0,0,0.0,0.0
93,351,26255134.0,0,0.0,0.0
154,698,26255201.0,0,0.0,0.0
207,235,26255281.0,0,0.0,0.0
93,176,26255395.0,0,0.0,0.0
203,54,26255423.0,0,0.0,0.0
154,709,26255469.0,0,0.0,0.0
116,323,26255519.0,0,0.0,0.0
138,619,26255762.0,0,0.0,0.0
128,670,26255889.0,0,0.0,0.0
93,378,26255911.0,0,0.0,0.0
154,699,26255928.0,0,0.0,0.0
128,452,26256294.0,0,0.0,0.0
186,204,26256380.0,0,0.0,0.0
177,580,26256430.0,0,0.0,0.0
154,656,26256554.0,0,0.0,0.0
32,425,26256622.0,0,0.0,0.0
128,333,26256745.0,0,0.0,0.0
116,50,26256770.0,0,0.0,0.0
177,261,26256773.0,0,0.0,0.0
93,226,26256773.0,0,0.0,0.0
186,295,26256911.0,0,0.0,0.0
116,625,26257056.0,0,0.0,0.0
20,85,26257056.0,0,0.0,0.0
129,253,26257065.0,0,0.0,0.0
186,200,26257211.0,0,0.0,0.0
129,191,26257325.0,0,0.0,0.0
27,574,26257547.0,0,0.0,0.0
177,361,26257551.0,0,0.0,0.0
20,86,26257739.0,0,0.0,0.0
177,388,26257804.0,0,0.0,0.0
4,193,26258010.0,0,0.0,0.0
177,261,26258170.0,0,0.0,0.0
116,323,26258430.0,0,0.0,0.0
128,610,26258662.0,0,0.0,0.0
138,49,26258704.0,0,0.0,0.0
100,310,26258990.0,0,0.0,0.0
118,193,26259123.0,0,0.0,0.0
93,502,26259196.0,0,0.0,0.0
128,244,26259487.0,0,0.0,0.0
93,502,26259526.0,0,0.0,0.0
154,371,26259613.0,0,0.0,0.0
93,502,26259871.0,0,0.0,0.0
186,121,26260322.0,0,0.0,0.0
195,446,26260363.0,0,0.0,0.0
177,155,26260620.0,0,0.0,0.0
83,39,26260842.0,0,0.0,0.0
171,259,26260944.0,0,0.0,0.0
93,546,26261243.0,0,0.0,0.0
27,574,26261329.0,0,0.0,0.0
171,259,26261350.0,0,0.0,0.0
186,311,26261372.0,0,0.0,0.0
197,560,26261578.0,0,0.0,0.0
27,574,26261599.0,0,0.0,0.0
171,131,26261639.0,0,0.0,0.0
164,246,26261713.0,0,0.0,0.0
93,564,26261778.0,0,0.0,0.0
27,574,26261901.0,0,0.0,0.0
171,424,26261944.0,0,0.0,0.0
177,359,26261951.0,0,0.0,0.0
118,555,26261990.0,0,0.0,0.0
93,579,26262079.0,0,0.0,0.0
171,130,26262293.0,0,0.0,0.0
27,574,26262448.0,0,0.0,0.0
118,682,26262518.0,0,0.0,0.0
171,231,26262608.0,0,0.0,0.0
93,533,26262639.0,0,0.0,0.0
171,232,26262905.0,0,0.0,0.0
143,297,26263252.0,0,0.0,0.0
177,629,26263373.0,0,0.0,0.0
118,475,26263574.0,0,0.0,0.0
118,482,26264141.0,0,0.0,0.0
32,682,26264339.0,0,0.0,0.0
93,375,26264341.0,0,0.0,0.0
62,504,26264544.0,0,0.0,0.0
1,260,26264851.0,0,0.0,0.0
186,278,26264898.0,0,0.0,0.0
118,323,26264980.0,0,0.0,0.0
186,345,26265131.0,0,0.0,0.0
62,504,26265170.0,0,0.0,0.0
1,261,26265257.0,0,0.0,0.0
32,659,26265575.0,0,0.0,0.0
93,720,26265757.0,0,0.0,0.0
177,451,26265800.0,0,0.0,0.0
100,310,26265884.0,0,0.0,0.0
177,325,26266104.0,0,0.0,0.0
93,688,26266163.0,0,0.0,0.0
177,379,26266418.0,0,0.0,0.0
93,634,26266998.0,0,0.0,0.0
62,207,26267103.0,0,0.0,0.0
135,398,26267163.0,0,0.0,0.0
62,400,26267385.0,0,0.0,0.0
178,160,26267602.0,0,0.0,0.0
207,212,26267611.0,0,0.0,0.0
1,260,26267727.0,0,0.0,0.0
208,222,26267993.0,0,0.0,0.0
117,187,26268005.0,0,0.0,0.0
1,261,26268133.0,0,0.0,0.0
1,260,26268390.0,0,0.0,0.0
93,54,26268575.0,0,0.0,0.0
1,261,26268796.0,0,0.0,0.0
32,714,26269028.0,0,0.0,0.0
93,664,26269040.0,0,0.0,0.0
146,294,26269378.0,0,0.0,0.0
32,212,26269435.0,0,0.0,0.0
205,186,26269509.0,0,0.0,0.0
208,704,26269584.0,0,0.0,0.0
146,164,26269609.0,0,0.0,0.0
205,339,26269730.0,0,0.0,0.0
152,345,26269763.0,0,0.0,0.0
208,272,26270000.0,0,0.0,0.0
205,416,26270065.0,0,0.0,0.0
208,126,26270241.0,0,0.0,0.0
205,664,26270300.0,0,0.0,0.0
62,54,26271119.0,0,0.0,0.0
186,333,26271183.0,0,0.0,0.0
93,558,26271253.0,0,0.0,0.0
117,371,26271268.0,0,0.0,0.0
93,126,26271898.0,0,0.0,0.0
166,409,26271954.0,0,0.0,0.0
24,614,26272056.0,0,0.0,0.0
93,558,26272139.0,0,0.0,0.0
93,351,26272334.0,0,0.0,0.0
93,176,26272599.0,0,0.0,0.0
100,310,26272768.0,0,0.0,0.0
1,382,26272786.0,0,0.0,0.0
93,378,26273109.0,0,0.0,0.0
1,165,26273116.0,0,0.0,0.0
1,139,26273339.0,0,0.0,0.0
1,140,26273553.0,0,0.0,0.0
93,226,26273970.0,0,0.0,0.0
1,19,26274372.0,0,0.0,0.0
1,425,26274638.0,0,0.0,0.0
2,588,26276294.0,0,0.0,0.0
93,502,26276393.0,0,0.0,0.0
93,502,26276728.0,0,0.0,0.0
93,502,26277029.0,0,0.0,0.0
62,561,26277313.0,0,0.0,0.0
